user_id,business_id,stars
102212,18911,4
269574,18911,5
129340,18911,2
498843,18911,1
211781,18911,4
319071,18911,4
22848,18911,1
19793,18911,4
487550,18911,1
59428,18911,5
231775,18911,5
510934,18911,5
34051,18911,3
402289,18911,5
5144,18911,4
61759,18911,4
447665,18911,5
494887,18911,4
490417,18911,4
22577,18911,3
491280,18911,5
93890,18911,5
11599,18911,5
264540,18911,3
474273,18911,5
474744,18911,5
75630,18911,4
152477,18911,4
239106,18911,4
96572,18911,4
25042,18911,4
100282,18911,2
522525,18911,5
139016,18911,4
49095,18911,5
94402,18911,4
136856,18911,5
521791,18911,5
34438,18911,5
222969,18911,4
7972,18911,4
411811,18911,4
329778,18911,1
207183,18911,5
368918,18911,5
21202,18911,5
329178,18911,5
513507,18911,4
162114,18911,5
168836,18911,3
365389,18911,4
323231,18911,4
534270,18911,5
156871,18911,3
232182,18911,5
29118,18911,4
218232,18911,5
57258,18911,4
526163,18911,5
13339,18911,4
83337,18911,4
41298,18911,5
285747,18911,3
357389,18911,5
91170,18911,4
102096,18911,5
44799,18911,4
149601,18911,3
82629,18911,4
136666,18911,3
102774,18911,4
132920,18911,5
519258,18911,5
149657,18911,5
400292,18911,2
180327,18911,5
67856,18911,5
543144,18911,5
2651,18911,4
258979,18911,5
136027,18911,4
105872,18911,5
41872,18911,4
221287,18911,5
87235,18911,4
483973,18911,2
121049,18911,3
544166,18911,1
526666,18911,5
535517,18911,4
100437,18911,5
18706,18911,5
19338,18911,3
201656,18911,4
266529,18911,3
155711,18911,5
299732,18911,5
20458,18911,1
147117,18911,4
48153,18911,5
236181,18911,5
536387,18911,4
25776,18911,5
178712,18911,5
523398,18911,5
440115,18911,5
518299,18911,4
49378,18911,5
64865,18911,2
106780,18911,4
543251,18911,5
213547,18911,4
386715,18911,4
49697,18911,3
49221,18911,5
534548,18911,5
42009,18911,2
123953,18911,5
33203,18911,3
4914,18911,5
165835,18911,4
148905,18911,2
67434,18911,3
317220,18911,5
256756,18911,4
492229,18911,5
95525,18911,5
419841,18911,5
50154,18911,4
310406,18911,4
550778,18911,5
332948,18911,5
19073,18911,5
31314,18911,5
45321,18911,5
538528,18911,5
546588,18911,4
513176,18911,5
7469,18911,5
74816,18911,5
148688,18911,3
124314,18911,4
535106,18911,5
121042,18911,5
289167,18911,3
532106,18911,2
4469,18911,5
332865,18911,3
237768,18911,5
175826,18911,4
134,18911,5
146865,18911,3
514146,18911,3
123719,18911,5
532088,18911,4
300343,18911,5
515794,18911,1
198751,18911,3
74005,18911,5
478847,18911,4
30935,18911,5
146079,18911,5
536156,18911,5
533822,18911,5
64314,18911,4
306845,18911,5
318510,18911,3
516327,18911,4
259048,18911,4
105950,18911,5
536947,18911,1
214796,18911,5
516695,18911,3
44197,18911,4
16635,18911,5
510950,18911,5
544497,18911,5
42662,18911,4
1725,18911,5
384827,18911,5
226488,18911,4
11166,18911,2
541142,18911,4
105646,18911,5
68759,18911,4
111567,18911,5
290838,18911,5
50996,18911,5
297975,18911,4
74337,18911,5
383136,18911,5
146857,18911,5
536771,18911,5
73235,18911,4
124088,18911,5
298722,18911,4
205993,18911,5
551987,18911,5
542803,18911,5
284187,18911,5
193180,18911,5
17255,18912,3
116220,18912,5
4914,18912,3
666605,18912,4
44197,18912,3
174178,18912,4
223582,18912,4
657124,18912,2
8646,18912,1
142299,18912,2
72667,18912,4
239555,18912,5
514146,18912,1
205376,18912,1
213893,18912,5
409259,19495,5
136666,19495,4
74337,19495,2
232478,19495,2
8306,19495,3
64987,19495,2
209917,19495,3
489733,19638,3
158009,19638,1
128440,19638,5
504259,19638,5
143116,19638,5
496534,19638,1
134133,19638,5
358021,19638,5
124088,19638,4
515784,19667,4
514603,19667,1
530613,19667,1
77067,19667,1
514203,19667,1
516380,19667,1
79788,19667,4
24632,19667,5
350611,19667,2
514191,19667,1
549424,19667,1
47592,19667,2
549122,19667,1
163156,19667,1
369180,19667,5
160869,19667,1
43456,19667,1
42059,19667,3
518319,19667,1
8646,19667,2
535528,19667,1
539537,19667,1
297942,19667,4
543813,19667,2
114009,19667,2
523333,19667,2
4914,19667,4
8306,19667,2
9803,19667,2
69234,19667,2
515034,19667,5
18867,19667,5
30045,19667,1
2823,19667,2
547145,19667,1
74337,19667,3
292953,19667,1
543530,19667,1
77067,19989,3
61759,19989,3
34231,19989,2
47592,19989,2
585989,19989,1
456919,19989,1
59813,19989,3
558628,19989,5
589002,19989,1
332948,19989,3
564356,19989,4
396656,19989,1
180187,19989,4
74005,19989,4
81665,19989,1
546370,20359,5
528942,20359,5
272848,20359,4
314601,20359,4
522159,20359,5
379439,20359,2
336656,20360,2
425423,20360,5
75512,20360,4
28052,20360,5
46301,20360,5
230764,20360,2
59428,20360,4
672641,20360,5
53811,20360,4
167555,20360,4
673763,20360,4
6507,20360,4
697585,20360,4
108025,20360,3
299130,20360,3
453002,20360,4
155711,20360,4
9692,20360,5
96575,20360,2
694429,20360,1
149704,20360,5
49221,20360,3
131869,20360,5
509897,20360,4
201461,20360,3
62760,20360,1
337191,20360,4
147117,20360,4
244699,20360,4
106780,20360,3
39996,20360,4
684619,20360,2
47315,20360,2
256756,20360,5
580558,20360,4
517189,20360,4
134,20360,4
370706,20360,5
141211,20360,4
249295,20360,4
486732,20360,5
305866,20360,2
539729,20360,5
74005,20360,4
362973,20360,4
904290,20367,1
586273,20367,4
456231,20367,5
747440,20367,5
502054,20367,5
872597,20367,5
618209,20587,1
148238,20587,5
621525,20587,5
52637,20587,3
618041,20587,1
244002,20587,1
41385,20587,2
47073,20587,5
488304,20587,5
621213,20587,1
309555,20587,3
486735,20587,4
125414,20587,5
605429,20587,5
236881,20587,5
613558,20587,5
346664,20587,4
599063,20587,5
126359,20633,3
500091,20633,1
30589,20633,3
50335,20633,3
121757,20633,2
135360,20633,2
25776,20633,4
39750,20633,2
550317,20633,1
118416,20633,2
128971,21240,1
491528,21240,1
486732,21240,3
508113,21240,1
1112775,21339,5
121042,21339,5
371133,21339,2
105872,21339,3
928563,21339,5
11599,21339,4
788401,21339,4
23368,21339,5
264220,21339,5
13339,21339,5
258036,21339,4
614061,21339,4
476289,21339,2
331496,21339,1
81111,21339,2
1125494,21339,1
64543,21339,3
1111594,21339,4
575583,21339,1
10186,21339,3
12874,21339,5
336974,21339,5
1129313,21339,4
129666,21339,2
205480,21339,3
1110286,21339,5
376865,21339,3
163159,21339,4
7794,21339,4
294336,21339,5
245715,21339,5
778450,21339,3
135886,21339,1
213732,21339,5
49221,21339,4
1107707,21339,1
1109057,21339,1
271588,21339,2
444132,21339,2
625271,21339,4
28052,21339,5
18867,21339,4
498502,21339,5
129713,21339,2
906983,21339,4
474792,21339,5
247868,21339,5
116204,21339,4
131356,21339,1
59428,21339,3
136588,21339,3
33112,21339,4
1131898,21339,4
400652,21339,2
78128,21339,4
482532,21339,4
192470,21339,5
371275,21339,4
357389,21339,5
18706,21339,4
25042,21339,2
1124283,21339,5
184048,21339,2
692431,21339,5
1142275,21339,2
1142271,21339,5
179337,21339,4
366938,21339,3
42662,21339,3
1133665,21339,5
370097,21339,2
771619,21339,4
127234,21339,4
1124534,21339,5
1136334,21339,4
337191,21339,4
147117,21339,3
417208,21339,4
46301,21339,3
224214,21339,2
172030,21339,3
140458,21339,2
625181,21339,4
508855,21339,1
59593,21339,2
1110881,21339,3
1108502,21339,5
1127900,21339,2
716671,21339,4
959139,21339,5
499163,21339,3
57258,21339,3
55472,21339,5
6507,21339,5
274118,21339,1
143007,21339,3
595190,21339,4
1118489,21339,4
1132931,21339,4
269440,21339,4
248211,21339,5
30558,21339,3
75596,21339,3
121543,21339,5
416174,21339,5
28506,21339,5
123455,21339,3
442559,21339,3
122297,21339,4
1112558,21339,5
109426,21339,3
232210,21339,5
197348,21339,3
45422,21339,4
483392,21339,2
1119965,21339,4
142501,21339,4
75283,21339,4
41872,21339,3
34438,21339,4
514203,21339,5
87235,21339,4
642117,21339,4
235993,21339,4
363,21339,4
181335,21339,4
574811,21339,2
1110480,21339,2
382242,21339,5
131135,21339,5
387103,21339,4
805938,21339,3
31001,21339,3
146506,21339,4
33203,21339,3
180327,21339,4
201656,21339,4
132842,21339,3
203991,21339,5
34231,21339,2
455814,21339,4
106780,21339,4
76160,21339,4
137886,21339,2
167681,21339,3
883884,21339,4
34655,21339,3
920924,21339,2
374804,21339,1
315672,21339,4
139037,21339,4
249983,21339,2
19073,21339,2
381815,21339,5
148593,21339,3
5593,21339,1
47592,21339,3
134,21339,3
538935,21339,5
120664,21339,5
1123550,21339,5
407500,21339,4
178317,21339,5
420806,21339,4
345275,21339,3
192964,21339,4
1128207,21339,5
81524,21339,4
631939,21339,5
356714,21339,4
1124375,21339,5
121060,21339,5
27122,21339,2
480,21339,2
521514,21339,2
1312,21339,4
41935,21339,5
1107257,21339,3
514097,21339,2
120538,21339,2
1106621,21339,4
1109251,21339,1
452994,21339,4
662387,21339,5
131211,21339,3
152327,21339,1
4914,21339,3
134428,21339,3
134380,21339,5
495620,21339,2
406594,21339,1
4638,21339,3
586632,21339,4
1135014,21339,5
25968,21339,4
245553,21339,2
8053,21339,4
351523,21339,2
1112494,21339,1
11166,21339,2
83871,21339,4
72386,21339,4
278216,21339,1
176875,21339,3
77043,21339,3
71585,21339,4
121105,21339,3
25369,21339,5
55839,21339,3
686219,21339,3
133751,21339,3
30045,21339,5
73747,21339,4
954345,21339,3
3337,21339,4
1112647,21339,2
78030,21339,3
124088,21339,1
1125706,21339,1
145176,21339,4
971328,21339,1
507449,21339,5
889368,21339,1
237768,21339,2
205439,21339,3
74101,21339,5
118582,21339,4
74005,21339,5
1112161,21339,3
50996,21339,3
151930,21339,2
296307,21339,4
1725,21339,4
502000,21339,4
807829,21339,3
74366,21339,4
723082,21339,1
87235,21340,5
360026,21340,5
382870,21340,2
218560,21342,5
52569,21342,2
39712,21342,3
234294,21342,5
221994,21342,2
236417,21342,4
223734,21342,4
235068,21342,4
225865,21342,1
228871,21342,1
11599,21342,2
122187,21342,1
222246,21342,4
230196,21342,5
225084,21342,4
222066,21342,5
133751,21342,5
209831,21342,1
371133,21343,5
361071,21343,5
705247,21343,1
285786,21343,4
682780,21343,4
402289,21343,5
681155,21343,4
680441,21343,5
250180,21343,5
702249,21343,3
132920,21343,4
58594,21343,5
41159,21343,5
372959,21343,5
356824,21343,5
467831,21343,5
146233,21343,4
439510,21343,3
178712,21343,4
696121,21343,2
319417,21343,1
181484,21343,3
425153,21343,4
601806,21343,5
387389,21343,5
75283,21343,4
44412,21343,4
705520,21343,5
538700,21343,5
368582,21343,5
676609,21343,4
700240,21343,1
22848,21343,5
247084,21343,4
308023,21343,4
723189,21343,5
455881,21343,5
430590,21343,5
105950,21343,5
384373,21343,5
730014,21343,5
275315,21343,5
148238,21343,5
379286,21343,5
72926,21343,3
47633,21343,5
169076,21343,5
318273,21343,4
208157,21343,5
165545,21343,4
224214,21343,4
122158,21343,4
155370,21343,4
715948,21343,2
82629,21343,5
74575,21343,4
674871,21343,4
713592,21343,5
124769,21343,5
209094,21343,4
730147,21343,5
70621,21343,5
138744,21343,4
610396,21343,5
59487,21343,5
741086,21343,5
614061,21343,5
479011,21343,4
741974,21343,5
368959,21343,5
735741,21343,5
725920,21343,4
213142,21343,3
450262,21343,4
246691,21343,2
380890,21343,4
40685,21343,3
568766,21343,5
52564,21343,4
745168,21343,5
743074,21343,3
717717,21343,4
53751,21343,4
727251,21343,4
696645,21343,5
213861,21343,5
735761,21343,4
395540,21343,4
713547,21343,5
714961,21343,3
676289,21343,5
230876,21343,4
726318,21343,5
96102,21343,5
726564,21343,4
345597,21343,5
147974,21343,5
238118,21343,5
136878,21343,5
54840,21343,4
144508,21343,5
78128,21343,3
738819,21343,5
79563,21343,5
745242,21343,5
728377,21343,4
738527,21343,5
108021,21343,4
25042,21343,5
733078,21343,1
110715,21343,5
224915,21343,5
120946,21343,5
109413,21343,5
728492,21343,5
129713,21343,3
29118,21343,5
109420,21343,5
716977,21343,5
59405,21343,5
719016,21343,5
321305,21343,4
133000,21343,2
514333,21343,4
748665,21343,5
40473,21343,4
748349,21343,5
143250,21343,3
719334,21343,4
483392,21343,5
180175,21343,4
41872,21343,5
60545,21343,4
27417,21343,5
157944,21343,5
42059,21343,5
41298,21343,4
4914,21343,4
219577,21343,5
746469,21343,4
746443,21343,5
306985,21343,5
216968,21343,5
558211,21343,4
743998,21343,1
727124,21343,5
744477,21343,1
105872,21343,5
748484,21343,5
360484,21343,5
252514,21343,4
714394,21343,5
30558,21343,3
48691,21343,5
739452,21343,3
150482,21343,4
694247,21343,3
727726,21343,4
743227,21343,2
5593,21343,5
61759,21343,5
212879,21343,2
356547,21343,5
33755,21343,5
221287,21343,5
33112,21343,5
298472,21343,3
131211,21343,5
749202,21343,2
488362,21343,5
84310,21343,5
742096,21343,5
428426,21343,4
337246,21343,5
7794,21343,5
50097,21343,5
165561,21343,5
51206,21343,4
712930,21343,4
16635,21343,5
724399,21343,5
55839,21343,3
380784,21343,5
191125,21343,5
128971,21343,5
621597,21343,5
631566,21343,4
722698,21343,4
199293,21343,5
725994,21343,5
711980,21343,5
255802,21343,4
52382,21343,4
443093,21343,5
721144,21343,5
237768,21343,3
222569,21343,5
134548,21343,4
739717,21343,5
279305,21343,5
730517,21343,4
718859,21343,5
179337,21343,4
358625,21343,5
601556,21343,5
350110,21343,5
506135,21343,4
3337,21343,5
316000,21343,5
721716,21343,5
146544,21343,5
714960,21343,4
43735,21343,1
718051,21343,5
31173,21343,5
413043,21343,5
199544,21343,3
737012,21343,5
118270,21343,4
325613,21343,5
576594,21343,4
134428,21343,4
714536,21343,5
219170,21343,5
228939,21343,5
744533,21343,5
738764,21343,5
480721,21343,3
250110,21343,5
51010,21343,5
740413,21343,5
54793,21343,5
16235,21343,4
154224,21343,4
145176,21343,5
290366,21343,1
143007,21343,5
746760,21343,5
5144,21343,4
5232,21343,5
73854,21343,4
743322,21343,5
34051,21343,4
720114,21343,4
192964,21343,4
235451,21343,5
45321,21343,5
731670,21343,4
332948,21343,5
73283,21343,5
344366,21343,5
90094,21343,5
122187,21343,4
40925,21343,5
19763,21343,5
323475,21343,5
111798,21343,5
7469,21343,5
138027,21343,5
363705,21343,1
69217,21343,1
365675,21343,5
577286,21343,3
118827,21343,5
2367,21343,4
188377,21343,4
394513,21343,3
394514,21343,5
605747,21343,5
461372,21343,5
57595,21343,1
280177,21343,4
126976,21343,5
124088,21343,5
364042,21343,5
185846,21343,5
18867,21343,4
60973,21343,5
41623,21343,5
132801,21343,4
506360,21343,5
452816,21343,5
477935,21343,5
438478,21343,5
53538,21343,5
128479,21343,4
255940,21343,4
488210,21343,5
22924,21343,5
746809,21343,1
283216,21343,4
463735,21343,5
310166,21343,4
736023,21343,5
390922,21343,4
60193,21343,4
741007,21343,5
11166,21343,5
176875,21343,4
722012,21343,5
482366,21343,4
411945,21343,4
284187,21343,1
722263,21343,5
72667,21343,5
522159,21343,5
731351,21343,4
721449,21343,5
711377,21343,4
440462,21343,5
39629,21343,4
736814,21343,5
737055,21343,5
426518,21343,5
725945,21343,5
151444,21343,5
354112,21343,5
734329,21343,5
726209,21343,5
727570,21343,2
725655,21343,5
719726,21343,5
739461,21343,5
348316,21343,4
152182,21343,5
727618,21343,5
74101,21343,5
74005,21343,5
349852,21343,5
722400,21343,3
74337,21343,3
366085,21343,5
120688,21343,5
72413,21343,4
502000,21343,4
84167,21343,5
721693,21343,5
29038,21344,5
307381,21344,4
470795,21344,5
473255,21344,5
8646,21500,3
5616,21500,4
428601,21500,1
34051,21500,1
20773,21500,4
827844,21500,4
1064354,21500,3
45321,21500,4
2731,21500,3
74005,21500,2
889027,21898,1
887719,21898,5
295707,21898,5
65736,22087,5
709821,22087,5
79864,22087,2
52555,22087,5
165545,22087,5
95525,22087,4
74575,22087,5
30589,22087,5
469483,22087,5
21202,22087,5
8179,22087,5
691833,22087,5
19073,22087,2
228323,22087,4
42007,22087,3
345126,22087,5
684894,22087,5
146079,22087,5
5144,22087,5
31694,22087,5
579548,22087,5
2367,22087,4
503441,22087,5
480,22087,4
349691,22087,4
89820,22087,5
272843,22087,4
39996,22087,5
498852,22087,3
1725,22087,4
25642,22192,5
70621,22192,4
548998,22192,5
494981,22192,5
105872,22192,5
16235,22192,5
41385,22192,3
520878,22192,5
74101,22192,5
8646,22314,3
11166,22314,1
121105,22314,3
113391,22315,4
8646,22315,1
131211,22315,4
2731,22315,2
11599,22609,3
24592,22609,3
294336,22609,2
109801,22609,1
827632,22609,1
475694,22609,4
403147,22609,2
814501,22609,4
46301,22609,5
34438,22609,3
519399,22609,1
121543,22609,3
240433,22609,4
583428,22609,4
371611,22609,4
803010,22609,4
172549,22609,4
31694,22609,5
8646,22609,3
822061,22609,2
165545,22609,1
256756,22609,5
236583,22609,4
796070,22609,1
99384,22609,2
526349,22609,4
189828,22609,5
792521,22609,2
205639,22609,4
562383,22609,4
155711,22609,4
215484,22609,2
651505,22609,2
56705,22609,3
534716,22609,5
75630,22609,4
93022,22609,3
399666,22609,4
6702,22609,2
825977,22609,5
259442,22609,2
541508,22609,1
51730,22609,3
21257,22609,4
272637,22609,2
479354,22609,4
352953,22609,3
52912,22609,1
174178,22609,2
160869,22609,1
11166,22609,4
67877,22609,2
49221,22609,3
505700,22609,5
284521,22609,3
134,22609,4
266405,22609,4
817383,22609,3
327444,22609,4
816898,22609,4
51010,22609,2
49423,22609,2
348316,22609,4
279150,22609,5
239106,22609,3
4469,22609,3
88371,22609,1
827844,22609,4
197601,22609,5
791963,22609,5
144437,22609,2
2731,22609,2
3337,22609,2
19073,22609,3
402870,22609,4
389065,22609,4
152552,22609,5
259048,22609,4
808449,22609,3
412889,22609,2
124088,22609,3
334756,22609,3
82954,22733,1
676289,22733,5
676240,22733,1
2823,22733,1
1169550,22963,1
1155967,22963,2
1181979,22963,5
1180079,22963,1
1166949,22963,3
121562,22963,3
438379,22963,5
17255,22963,2
133408,22963,5
1007360,22963,3
272843,22963,4
100023,22963,2
61759,22963,1
1080261,22963,5
81467,22963,4
181234,22963,3
8646,22963,3
373482,22963,2
574811,22963,2
180187,22963,3
96968,22963,2
75630,22963,3
624638,22963,4
4914,22963,3
283013,22963,4
159994,22963,5
1174404,22963,5
157027,22963,2
1148738,22963,1
1177464,22963,1
33468,22963,1
154305,22963,3
42059,22963,3
18867,22963,4
42009,22963,2
1147054,22963,5
185559,22963,3
502578,22963,4
11166,22963,3
121105,22963,2
26638,22963,2
182995,22963,4
112720,22963,4
129001,22963,1
453674,22963,3
253424,22963,2
34438,22963,3
1159499,22963,1
189941,22963,4
165835,22963,4
639702,22963,1
120515,22963,2
239587,22963,3
74337,22963,3
65908,22963,3
85829,22963,4
193180,22963,4
371237,22992,4
711642,22992,3
9803,22992,3
270627,22992,3
716542,22992,5
630328,22992,5
729175,22992,5
744330,22992,5
218774,22992,4
109801,22992,5
73261,22992,4
41298,22992,5
129666,22992,5
75014,22992,3
123455,22992,5
738659,22992,5
519057,22992,3
743546,22992,2
514822,22992,4
723871,22992,4
54461,22992,4
728527,22992,3
28052,22992,4
66859,22992,5
274648,22992,5
710516,22992,5
714128,22992,5
337191,22992,5
75630,22992,5
147521,22992,5
739673,22992,5
26638,22992,3
34051,22992,5
724044,22992,4
745218,22992,5
97954,22992,5
745310,22992,5
491934,22992,4
455814,22992,5
739296,22992,3
307381,22992,3
204064,22992,5
712905,22992,5
739092,22992,5
344575,22992,4
240433,22992,3
480373,22992,5
75596,22992,4
25642,22992,4
697885,22992,5
734053,22992,4
132398,22992,4
549247,22992,5
306937,22992,4
60545,22992,3
34438,22992,5
231775,22992,4
123248,22992,4
6507,22992,4
719303,22992,4
740964,22992,4
74356,22992,3
19073,22992,4
391056,22992,5
125189,22992,4
5133,22992,3
255855,22992,5
47493,22992,5
569489,22992,5
95525,22992,5
723524,22992,5
488938,22992,5
67007,22992,4
11166,22992,5
134428,22992,3
734618,22992,4
44799,22992,3
735322,22992,5
259048,22992,2
749092,22992,3
120538,22992,5
491,22992,3
280050,22992,3
486732,22992,3
394513,22992,3
721251,22992,5
725132,22992,2
734689,22992,5
366008,22992,4
735323,22992,5
201482,22992,5
42059,22992,5
554520,22992,4
16654,22992,5
39996,22992,5
55472,22992,5
217367,22992,5
185883,22992,5
427425,22992,1
197346,22992,5
134,22992,5
454554,22992,5
70910,22992,5
2367,22992,4
54836,22992,5
25369,22992,5
128479,22992,4
173708,22992,4
715323,22992,1
531878,22992,1
73964,22992,4
177491,22992,4
231611,22992,5
719641,22992,5
729615,22992,5
22924,22992,4
74005,22992,5
195527,22992,5
2246,22992,4
46642,22992,4
11801,22994,2
60545,22994,1
559560,22994,4
64314,22994,2
250988,22994,1
579772,22994,3
586170,22994,5
100023,22994,5
571545,22994,5
16235,22994,3
581905,22994,5
88945,22994,3
74101,22994,4
30558,22994,4
215484,22994,2
556551,22994,5
565084,22994,1
565081,22994,1
111325,22994,3
579286,22994,4
64081,22994,2
136878,22994,4
335636,22994,5
355612,22994,2
581833,22994,4
569738,22994,1
290366,22994,3
564864,22994,2
258658,22994,3
573141,22994,5
867976,22995,5
242779,22995,4
442063,22995,3
425153,22995,4
127346,22995,5
251927,22995,4
977770,22995,5
109801,22995,2
359447,22995,3
264540,22995,4
494392,22995,5
158601,22995,3
974274,22995,3
399580,22995,5
82179,22995,5
623818,22995,5
99619,22995,5
21637,22995,4
21810,22995,3
82954,22995,5
96572,22995,3
34051,22995,2
34543,22995,2
62086,22995,5
125605,22995,4
919580,22995,4
534270,22995,5
34438,22995,4
12694,22995,4
165545,22995,3
163960,22995,5
30935,22995,4
244211,22995,5
393584,22995,2
985287,22995,5
57258,22995,3
30677,22995,5
44327,22995,5
172030,22995,5
980806,22995,5
6507,22995,4
985552,22995,4
192094,22995,4
41159,22995,3
962089,22995,1
8179,22995,4
41872,22995,4
252336,22995,2
364458,22995,4
30558,22995,4
94699,22995,4
425807,22995,5
403914,22995,4
951636,22995,5
524334,22995,4
741007,22995,5
524005,22995,5
269838,22995,4
49378,22995,5
50097,22995,4
536387,22995,4
42009,22995,4
165835,22995,4
192964,22995,5
4914,22995,2
131599,22995,5
55472,22995,5
33203,22995,3
8053,22995,5
40685,22995,1
871081,22995,2
136878,22995,5
154305,22995,3
64851,22995,5
279150,22995,1
74543,22995,5
51010,22995,2
309555,22995,3
4469,22995,5
245499,22995,5
134,22995,3
113673,22995,2
52095,22995,5
619398,22995,4
364309,22995,5
42662,22995,4
281442,22995,4
237768,22995,2
112413,22995,4
18867,22995,4
972492,22995,3
479640,22995,3
145159,22995,5
111567,22995,4
74005,22995,4
74337,22995,2
298722,22995,3
73235,22995,4
951632,22995,4
72095,22995,4
81708,22995,4
335195,23930,5
297299,23930,5
132398,23930,4
184970,23930,5
340473,23930,5
347017,23930,5
346664,23930,4
305823,23930,5
824308,23931,1
120946,23931,4
827545,23931,1
807646,23931,1
41385,23931,1
790596,23931,5
30045,23931,1
655932,24248,1
865486,24248,5
716542,24248,4
82954,24248,3
497354,24248,3
152695,24248,2
839582,24248,5
218560,24248,5
830881,24248,2
52555,24248,4
57750,24248,2
21094,24248,3
175284,24248,4
841139,24248,1
862548,24248,2
784280,24248,2
180327,24248,3
860478,24248,3
839162,24248,1
855155,24248,4
121562,24248,3
834924,24248,3
155402,24248,5
25776,24248,5
853152,24248,5
31694,24248,2
841065,24248,1
129056,24248,3
834463,24248,1
345275,24248,3
676289,24248,5
848322,24248,4
844390,24248,4
838755,24248,2
526928,24248,3
47493,24248,3
849186,24248,2
125189,24248,3
860773,24248,5
828580,24248,2
845159,24248,2
642271,24248,5
380784,24248,2
557300,24248,5
838839,24248,2
860012,24248,5
20773,24248,5
180525,24248,5
864300,24248,1
859025,24248,3
398696,24248,2
838020,24248,5
693127,24248,2
855611,24248,5
858873,24248,2
77043,24248,2
294637,24248,3
74816,24248,2
153771,24248,5
863488,24248,3
829205,24248,5
74604,24248,2
829482,24248,1
60545,24248,3
444991,24248,2
358021,24248,5
525021,24248,1
74101,24248,2
848573,24248,2
126875,24248,3
835669,24248,1
18505,24248,4
866167,24248,5
443093,24248,1
128479,24248,3
866225,24248,2
864163,24248,5
847878,24248,2
851754,24248,2
2823,24248,4
865635,24248,2
3337,24248,5
381816,24248,5
177596,24248,4
845973,24248,2
361764,24248,1
204388,24248,1
385583,24249,5
625485,24249,2
594954,24249,5
13339,24359,5
20773,24359,5
74005,24359,4
11599,24360,3
675396,24360,1
8646,24360,1
137447,24360,1
74816,24360,2
89188,24360,4
75014,24458,4
21637,24458,2
25042,24458,3
16635,24458,1
52741,24458,3
315573,24458,2
358923,24458,2
337782,24458,1
643464,24474,5
660039,24474,4
207183,24474,5
663953,24474,5
148238,24474,5
650766,24474,5
89060,24474,5
201482,24474,5
435460,24474,4
670172,24474,5
37399,24474,1
109413,24474,5
647799,24474,5
646285,24474,1
666423,24474,5
95525,24474,5
650534,24474,5
654716,24474,4
635566,24474,4
126150,24474,1
654470,24474,5
140648,24474,4
151930,24474,4
65908,24474,4
654256,24474,1
127711,24474,1
425616,24474,5
650137,24474,5
2367,24474,1
651658,24474,5
653666,24474,5
74048,24474,5
633714,24474,5
1055590,24846,1
11599,24846,2
52095,24846,1
319154,24846,4
128971,24846,3
44327,24846,1
423696,24846,1
1036958,24846,1
75014,24846,1
91170,24846,2
144150,24846,1
258816,24846,1
50996,24846,1
48863,24862,4
1043811,24862,1
21094,24862,1
480721,24862,4
41298,24862,3
489944,24862,5
1028270,24862,5
154224,24862,5
1055356,24862,2
500006,24862,5
877701,24862,2
1060547,24862,1
1051088,24862,2
554842,24862,4
368959,24862,5
343827,24862,5
165545,24862,4
1059482,24862,5
626222,24862,2
1057299,24862,4
836867,24862,4
100016,24862,5
1052270,24862,3
132920,24862,5
100023,24862,5
41385,24862,5
416107,24862,5
333174,24862,4
1030242,24862,3
76395,24862,3
1035749,24862,5
1052694,24862,5
329348,24862,4
829205,24862,5
1053775,24862,1
716671,24862,4
336054,24862,3
75512,24862,5
1046489,24862,5
95525,24862,2
197222,24862,3
1038486,24862,5
583476,24862,5
1049054,24862,5
60545,24862,1
735662,24862,5
1059156,24862,4
499937,24862,5
68369,24862,5
19073,24862,4
361071,24862,3
224214,24862,2
367821,24862,5
138780,24862,5
1034487,24862,5
90586,24862,2
31694,24862,2
214188,24862,1
123248,24862,5
152182,24862,4
691622,24862,5
1061004,24862,5
860773,24862,5
52561,24862,4
1064742,24862,5
646776,24862,5
1056188,24862,4
345275,24862,5
648782,24862,1
380204,24862,2
1045261,24862,5
198751,24862,5
155402,24862,5
1048599,24862,5
1060158,24862,5
1062574,24862,2
113840,24862,4
358021,24862,5
138380,24862,3
473871,24862,3
132842,24862,4
96102,24862,5
889858,24862,5
736814,24862,5
1045163,24862,4
122605,24862,5
659603,24862,1
121105,24862,4
220992,24862,3
702028,24862,5
380784,24862,5
54262,24862,5
1049959,24862,3
60772,24862,4
105872,24862,4
146724,24862,4
587846,24862,4
225013,24862,5
1031671,24862,5
1059733,24862,3
1050245,24862,5
444738,24862,5
1040837,24862,5
52555,24862,5
349109,24862,2
347144,24862,2
709012,24862,5
101079,24862,5
362187,24862,3
77043,24862,4
74005,24862,4
55839,24862,3
143007,24862,4
62741,24862,4
118910,24862,5
74337,24862,5
208218,24862,5
401477,24862,5
1048709,24862,5
376495,24862,3
1058219,24862,1
120692,24862,5
1027646,24862,5
1032920,24862,3
3689,24862,5
361613,24862,4
379431,24915,3
74816,24915,5
466847,24915,1
491,25854,3
104542,25854,3
409649,25854,5
20458,25854,5
30558,25854,4
433396,25854,2
425781,25854,1
4914,25854,3
66805,25854,5
301921,25854,4
74048,25854,1
430508,25854,5
121562,25856,5
44799,25856,4
195227,25856,4
299904,25856,5
